x_ch,y_ch,Qx,Qy,Qz,Int
49,57,0.24796929393536304,1.0959893787103283,-0.2401850756866665,0
49,58,0.24236777308609492,1.0836015681043136,-0.24001928896694133,0
49,59,0.23683710666076552,1.0712029678079489,-0.23984748867844458,0
49,60,0.23137743846231063,1.058794627372663,-0.23966971450237867,0
49,61,0.22598889508329778,1.046377593984289,-0.23948600733911138,0
49,62,0.22067158598232384,1.0339529120583393,-0.239296409282799,0
49,63,0.21542560356859797,1.021521622842556,-0.2391009635954327,0
50,0,0.6725038169273252,1.750660741379761,-0.25264413844749745,0
50,1,0.6636360871646834,1.740499632045612,-0.25285045873245704,0
50,2,0.6548055142987654,1.730277395041412,-0.253050605565872,0
50,3,0.6460129921227566,1.7199945694555936,-0.25324453332033253,0
50,4,0.6372594098105187,1.709651711051265,-0.25343219760039465,0
50,5,0.6285456515245973,1.6992493921725327,-0.2536135552699282,0
50,6,0.6198725960215019,1.6887882016280855,-0.25378856447885745,0
50,7,0.6112411162515277,1.6782687445729607,-0.2539571846892621,0
50,8,0.6026520789722203,1.6676916423739385,-0.2541193767008073,0
50,9,0.5941063443481984,1.6570575324631136,-0.25427510267547365,0
50,10,0.5856047655655279,1.6463670681805525,-0.25442432616155575,0
50,11,0.5771481884388199,1.6356209186078559,-0.25456701211690075,0
50,12,0.5687374510301528,1.6248197683853505,-0.2547031269313599,0
50,13,0.5603733832588991,1.6139643175256424,-0.25483263844842197,0
50,14,0.5520568065261036,1.6030552812062524,-0.2549555159860062,0
50,15,0.5437885333370436,1.5920933895577036,-0.2550717303563843,0
50,16,0.5355693669265169,1.5810793874406954,-0.2551812538852106,0
50,17,0.5274001008923155,1.5700140342069062,-0.25528406042963286,0
50,18,0.519281518834156,1.558898103457068,-0.2553801253954634,0
50,19,0.5112143939907914,1.54773238278176,-0.25546942575338677,0
50,20,0.5031994888871272,1.5365176734940178,-0.255551940054185,0
50,21,0.4952375549949797,1.525254790353756,-0.25562764844295877,0
50,22,0.48732933238110165,1.5139445612767304,-0.25569653267232784,0
50,23,0.4794755493834022,1.5025878270444082,-0.2557585761145931,0
50,24,0.4716769222780717,1.491185440989284,-0.25581376377284376,0
50,25,0.46393415496125856,1.4797382686865603,-0.2558620822909968,0
50,26,0.4562479386352938,1.468247187623092,-0.2559035199627531,0
50,27,0.44861895150764797,1.4567130868690583,-0.2559380667394615,0
50,28,0.4410478584935267,1.4451368667332645,-0.2559657142368776,0
50,29,0.4335353109257416,1.4335194384148053,-0.25598645574081025,0
50,30,0.42608194628095264,1.4218617236429054,-0.25600028621164805,0
50,31,0.418688387904091,1.410164654316759,-0.2560072022877588,0
50,32,0.41135524475461027,1.3984291721271802,-0.2560072022877588,0
50,33,0.40408311114909923,1.386656228182801,-0.25600028621164805,0
50,34,0.3968725665257229,1.3748467826217166,-0.25598645574081025,0
50,35,0.3897241752123013,1.3630018042213123,-0.2559657142368776,0
50,36,0.3826384862025738,1.3511222699989958,-0.2559380667394615,0
50,37,0.37561603295156276,1.3392091648156565,-0.2559035199627531,0
50,38,0.3686573331709373,1.3272634809591182,-0.2558620822909968,0
50,39,0.36176288864620476,1.3152862177421412,-0.25581376377284376,0
50,40,0.35493318505481186,1.303278381079508,-0.2557585761145931,0
50,41,0.3481686917997071,1.291240983071475,-0.25569653267232784,0
50,42,0.3414698618601837,1.2791750415790375,-0.25562764844295877,0
50,43,0.33483713163999385,1.2670815798001058,-0.255551940054185,0
50,44,0.3282709208427481,1.2549616258411334,-0.25546942575338677,0
50,45,0.32177163234640505,1.2428162122832873,-0.2553801253954634,0
50,46,0.3153396520968603,1.2306463757549864,-0.25528406042963286,0
50,47,0.30897534900972135,1.2184531564944336,-0.2551812538852106,0
50,48,0.3026790748857242,1.2062375979203352,-0.2550717303563843,0
50,49,0.29645116433615515,1.1940007461917048,-0.2549555159860062,0
50,50,0.2902919347200954,1.181743649776763,-0.25483263844842197,0
50,51,0.28420168609894647,1.1694673590191087,-0.2547031269313599,0
50,52,0.2781807011891364,1.1571729257011611,-0.25456701211690075,0
50,53,0.2722292453448394,1.1448614026166979,-0.25442432616155575,0
50,54,0.2663475665361479,1.132533843134297,-0.25427510267547365,0
50,55,0.2605358953481631,1.1201913007762414,-0.2541193767008073,0
50,56,0.2547944449864521,1.1078348287855988,-0.2539571846892621,0
50,57,0.24912341130069438,1.0954654797051262,-0.25378856447885745,0
50,58,0.2435229728092385,1.0830843049598116,-0.2536135552699282,0
50,59,0.23799329074548625,1.0706923544357778,-0.25343219760039465,0
50,60,0.23253450910700524,1.0582906760701007,-0.25324453332033253,0
50,61,0.22714675472101264,1.0458803154415364,-0.253050605565872,0
50,62,0.22183013731531576,1.0334623153667053,-0.25285045873245704,0
50,63,0.21658474960744245,1.021037715499915,-0.25264413844749745,0
51,0,0.6734978263342204,1.7497862221862306,-0.26616755146603904,0
51,1,0.6646361565074916,1.7396287691335601,-0.26638469818905475,0
51,2,0.655811591701728,1.729410276750059,-0.2665953470070392,0
51,3,0.6470250240602913,1.7191312836794168,-0.2667994499445485,0
51,4,0.6382773411208622,1.7087923452027098,-0.26699696032181036,0
51,5,0.6295694254179911,1.6983940331401755,-0.2671878327834524,0
51,6,0.6209021540883772,1.6879369357411633,-0.2673720233265921,0
51,7,0.6122763984797861,1.6774216575604441,-0.2675494893282546,0
51,8,0.6036930237581477,1.6668488193254234,-0.26772018957208543,0
51,9,0.5951528885119264,1.6562190577897127,-0.2678840842743273,0
51,10,0.586656844366495,1.6455330255785157,-0.2680411351090286,0
51,11,0.5782057355930523,1.6347913910185525,-0.2681913052324534,0
51,12,0.5698003987284541,1.6239948379588895,-0.2683345593066638,0
51,13,0.5614416621859495,1.6131440655817642,-0.2684708635222442,0
51,14,0.553130345880469,1.6022397881961297,-0.26860018562014026,0
51,15,0.5448672608520941,1.5912827350302905,-0.26872249491258576,0
51,16,0.5366532088958924,1.5802736500027095,-0.26883776230308953,0
51,17,0.5284889821899346,1.5692132914909962,-0.268945960305459,0
51,18,0.5203753629387724,1.5581024320808865,-0.26904706306183523,0
51,19,0.5123131230141884,1.546941858317041,-0.2691410463597167,0
51,20,0.5043030236004928,1.5357323704311057,-0.26922788764795,0
51,21,0.4963458148534632,1.524474782066136,-0.26930756605166734,0
51,22,0.4884422355565552,1.5131699199910145,-0.26938006238615053,0
51,23,0.4805930127916658,1.5018186238039561,-0.2694453591696052,0
51,24,0.47279886160807694,1.4904217456260085,-0.26950344063482656,0
51,25,0.4650604847077706,1.4789801497863664,-0.26955429273974346,0
51,26,0.4573785721343815,1.467494712498592,-0.2695979031768257,0
51,27,0.44975380096487827,1.4559663215295586,-0.2696342613813425,0
